Date,1st Stage Suction Temperature,1st Stage Suction Pressure,1st Stage Discharge Temperature,1st Stage Discharge Pressure,2nd Stage Suction Temperature,2nd Stage Suction Pressure,2nd Stage Discharge Temperature,2nd Stage Discharge Pressure,3rd Stage Suction Temperature,3rd Stage Suction Pressure,3rd Stage Discharge Temperature,3rd Stage Discharge Pressure,4th Stage Suction Temperature,4th Stage Suction Pressure,4th Stage Discharge Temperature,4th Stage Discharge Pressure,5th Stage Suction Temperature,5th Stage Suction Pressure,5th Stage Discharge Temperature,5th Stage Discharge Pressure,1st Stage Discharge Flow,3rd Stage Discharge Flow,5th Stage Discharge Flow,C3 Splitter Purge to 4th Stage Suction,C2 Splitter Purge to 5th Stage Suction,CW Supply Temperature,CW Flow to Olefins,CW Pressure,Compressor Speed,UHP Steam Flow to KT-1,UHP Steam Pressure,UHP Steam Temperature,HP Steam Extraction Flow from KT-1,HP Steam Extraction Pressure,HP Steam Extraction Temperature,E-24 PG Inlet Temperature,E-20 <U+0394>T,E-21 <U+0394>T,E-22 <U+0394>T,E-23 <U+0394>T,Total Power
6/3/2017,34.96924,0.449388,85.77591,2.288972,37.70139,2.228149,90.3674,6.311808,44.60311,6.253356,94.45345,13.56869,42.41907,13.75282,87.61566,23.35388,36.71582,22.01301,92.77467,40.66895,97.10329,98.22397,96.78122,120.0037,640.1971,NA,22.94838,4.422944,4672.67,119.4411,105.6687,448.819,55.45861,47.54408,361.28,40.52853,48.07452,45.76429,52.03437,47.08713,15.8585
6/4/2017,34.39534,0.425013,83.42792,2.229901,34.88701,2.153234,86.77956,6.226179,42.90341,6.169895,92.18858,13.51485,41.14014,13.51496,85.63697,23.25977,36.90265,21.93429,91.48417,40.19579,96.65321,97.03312,94.91906,119.9927,219.2353,NA,22.91286,4.42237,4584.787,112.6367,105.6727,454.3925,50.34347,47.54546,367.4005,40.40744,48.54091,43.87616,51.04844,45.22953,15.2505
6/5/2017,34.39025,0.40249,83.08003,2.176579,34.14625,2.102614,85.99525,6.141063,42.42428,6.084024,91.40898,13.40012,41.12479,13.6329,85.5471,23.15879,36.87636,21.85123,91.57504,40.26548,94.9621,97.60374,94.07517,119.9998,407.9344,NA,22.83531,4.432913,4568.29,113.2786,105.6657,454.2361,50.0821,47.53813,367.2506,40.72901,48.93378,43.57096,50.28419,44.81809,15.16778
6/6/2017,33.42415,0.375918,82.62536,2.125697,33.74478,2.054162,85.76135,6.079282,42.30227,6.020991,91.0575,13.31462,40.6998,13.38263,84.92294,22.96838,36.81837,21.65822,90.995,39.71184,95.29507,98.08182,93.82794,120.0035,204.2545,NA,22.87815,4.422442,4562.191,110.946,105.7054,455.8185,24.06284,47.51574,358.5121,40.5559,48.88058,43.45908,50.35769,44.36704,15.10903
6/7/2017,32.81377,0.320091,85.31941,2.032363,33.12413,1.935034,85.51267,5.892427,41.94461,5.831666,90.69244,13.05964,40.32944,13.1309,84.94115,22.73991,36.85357,21.42059,91.75621,39.81468,95.96533,98.6394,93.87551,120.0023,484.6767,NA,23.13281,4.436443,4557.068,107.3779,105.7204,460.5009,0,47.47377,352.0549,40.77805,52.19528,43.56806,50.363,44.16309,15.38679
6/8/2017,32.94308,0.320375,85.42619,2.029857,34.40457,1.951555,86.35741,5.898651,42.43355,5.837451,90.81365,13.05275,41.19369,12.99416,85.59003,22.73981,37.31437,21.41479,92.31016,40.03432,95.88655,98.5341,94.06062,119.9951,365.6254,NA,23.24822,4.428851,4553.589,109.9344,105.727,453.1667,0,47.48965,351.9063,41.24194,51.02162,43.92385,49.61996,44.34809,15.48529
6/9/2017,33.26496,0.320239,86.28389,2.03788,35.76122,1.967277,88.09019,5.921246,43.2561,5.862065,92.24302,13.13191,41.62602,13.04941,86.27049,22.84715,37.40107,21.50804,92.88884,40.18806,96.05466,96.70205,94.39404,120.0028,273.022,NA,23.23244,4.429801,4590.186,120.6246,105.731,454.4673,0,47.48674,350.3018,41.55553,50.52267,44.83409,50.617,44.71497,15.80379
6/10/2017,35.28706,0.389776,90.39397,2.075329,37.07267,2.132141,91.11526,6.273031,44.53194,6.203787,94.87793,13.75538,43.50099,13.57706,88.78253,23.74922,37.8385,22.26619,94.28153,41.12952,98.88733,106.7068,103.4862,119.9871,335.071,NA,23.2537,4.43229,4700.367,139.374,105.7131,452.449,44.68568,47.68811,353.6805,42.05246,53.3213,46.58331,51.37694,46.73008,17.04168
6/11/2017,37.06338,0.46608,87.14461,2.142877,38.50463,2.282557,91.16176,6.56026,45.86488,6.486834,96.45445,14.22024,44.79033,14.06779,89.56245,24.3066,38.73936,22.71632,93.60395,41.15331,101.9884,111.326,109.2219,119.986,354.6398,NA,23.21986,4.429856,4713.281,144.2549,105.6927,450.944,78.84157,47.83115,359.0722,43.03065,48.63997,45.29688,51.66412,46.53181,16.71339
6/12/2017,37.95572,0.458345,81.88178,2.196548,38.49879,2.27318,89.38887,6.568625,45.80168,6.494385,96.80745,14.27519,44.43985,14.21626,89.52375,24.41454,38.13779,22.82065,93.34166,41.33743,104.6257,111.7468,109.8956,120.0012,356.162,NA,23.15882,4.426933,4735.598,146.3769,105.6979,450.3635,79.701,47.8336,359.083,42.73413,43.383,43.58719,52.3676,46.78962,17.01354
6/13/2017,41.59429,0.496905,83.43095,2.285286,40.21634,2.350636,91.62885,6.784887,47.14828,6.701968,100.1613,14.73105,45.30595,14.74378,91.63256,25.09578,38.21876,23.33862,94.90616,41.83751,113.3902,118.8485,119.8305,55.76546,244.9772,NA,23.26313,4.431566,4875.442,150.2758,105.6996,451.5831,76.96603,47.9021,361.0681,43.07774,43.21462,44.48056,54.85538,48.55482,18.62697
6/14/2017,37.90245,0.525416,79.74133,2.369715,39.84607,2.443341,90.57313,6.936542,47.83852,6.880656,99.39892,15.00017,46.16179,15.1992,92.00097,25.3804,38.79392,23.58137,94.67386,41.81182,113.4299,120.3968,121.5295,31.72382,354.6541,NA,23.22127,4.424471,4859.32,149.9524,105.6928,451.5023,75.85908,48.01931,361.1945,43.87268,39.89525,42.73461,53.23713,48.12829,18.17811
6/15/2017,41.17022,0.509741,86.14822,2.418708,41.26981,2.394314,92.76371,6.877391,48.98792,6.794202,101.4522,14.88407,46.96972,15.41652,93.7824,25.30426,39.24968,23.52792,96.51823,42.08704,114.0231,118.9634,120.3421,29.63056,224.0765,NA,23.12942,4.421639,4922.189,150.6944,105.6959,450.9771,76.33948,47.97455,360.8303,44.39391,44.8784,43.77579,54.48247,49.38849,18.70552
6/16/2017,39.30345,0.500892,83.86183,2.413546,40.05194,2.360868,88.99082,6.696384,47.45964,6.625374,98.34454,14.41644,45.25976,15.01637,91.14447,24.55865,37.74128,22.96819,94.1978,41.38561,104.7107,109.4664,110.5691,80.58125,408.8058,NA,23.06138,4.427957,4839.542,149.1687,105.6943,448.4741,82.47056,47.9524,358.1931,42.80868,43.80989,41.53118,53.08479,48.33579,17.13994
6/17/2017,38.93591,0.473436,83.38255,2.393061,39.42625,2.284406,87.34646,6.480763,46.4437,6.414314,96.07726,13.9895,44.00049,14.53465,89.06205,23.95436,36.71869,22.45434,92.50106,41.14923,101.3038,104.3011,105.2328,100.0108,431.1807,NA,23.10933,4.42781,4735.878,144.8167,105.6964,448.8006,82.31128,47.85091,357.4407,41.27295,43.95629,40.90276,52.07677,47.7891,16.05954
6/18/2017,40.27193,0.445911,85.24594,2.287402,38.77673,2.186443,87.66143,6.226753,46.00493,6.166869,95.67036,13.50199,43.43403,13.9804,88.41512,23.29514,36.19308,21.9347,92.09052,41.07796,95.39561,96.31701,97.65298,100,646.8311,NA,23.05299,4.428174,4673.187,139.3976,105.6952,450.2337,81.4423,47.75445,358.3191,40.3427,46.46922,41.6565,52.23632,48.07242,15.38124
6/19/2017,38.33638,0.403027,83.12784,2.186232,36.6177,2.114022,85.77656,6.049305,44.86158,5.971968,91.93649,12.7617,40.67028,13.19304,86.47811,22.38994,35.3969,21.10013,91.80376,40.08709,97.84846,110.1987,91.90043,99.99685,687.9202,NA,23.03383,4.430949,4647.751,128.3224,105.6957,459.0237,65.27321,47.5915,369.4639,39.46345,46.51014,40.91498,51.2662,47.01466,15.69247
6/20/2017,35.34266,0.363042,86.07285,2.119301,33.95702,2.015835,83.2437,5.963698,41.74508,5.90228,90.22379,13.13097,39.50396,13.24051,84.26958,22.81727,35.01629,21.48506,89.56896,39.98195,95.74452,99.45632,94.15372,99.986,393.0106,NA,23.05748,4.43257,4588.481,123.9498,105.7034,462.1487,63.62088,47.58735,373.5191,39.2017,52.11582,41.49862,50.71983,45.06788,15.49846
6/21/2017,36.34419,0.350207,87.90794,2.089504,34.73852,1.989627,84.51896,5.946381,42.47477,5.887166,91.79726,13.24149,40.85673,13.21666,85.57171,22.99074,36.53206,21.64731,90.97614,40.09676,94.66532,96.39461,94.90511,100.0087,362.0276,NA,23.02961,4.433638,4601.929,124.395,105.7054,462.8543,64.54439,47.62655,374.2069,40.42602,53.16942,42.04419,50.94053,45.14569,15.60644
6/22/2017,37.0141,0.350537,88.41341,2.066475,34.80724,1.99293,84.42016,5.96417,43.02374,5.900944,91.77689,13.24604,41.66698,13.46268,86.07536,23.01074,37.15163,21.67794,91.26125,40.16069,93.96504,99.65466,94.43938,100.0189,456.9606,NA,22.93256,4.447964,4573.517,125.1363,105.7118,464.131,65.16785,47.63548,375.2658,41.23116,53.60617,41.39642,50.10991,44.8442,15.29342
6/23/2017,36.50064,0.350213,88.21698,2.068512,34.38508,1.998967,84.24876,5.991208,42.53977,5.930406,91.79755,13.35319,41.2341,13.41026,85.73699,23.15882,37.02553,21.81479,91.18007,40.30179,94.0343,98.09715,95.30617,99.98286,199.4071,NA,23.00111,4.438736,4577.239,125.5834,105.6987,461.2669,65.50321,47.62153,372.4315,40.91814,53.8319,41.709,50.56346,44.81885,15.6281
6/24/2017,36.84406,0.350232,87.71794,2.060246,33.90741,1.995194,83.19099,5.983438,41.91919,5.923377,90.70938,13.35868,40.92537,13.62697,84.76954,23.11287,36.49063,21.77446,89.8719,40.10413,93.78923,97.55331,94.7336,99.99979,349.2276,NA,23.03536,4.431709,4532.796,125.1642,105.7026,460.4053,65.80437,47.62952,371.7247,40.63768,53.81054,41.27179,49.78401,44.13186,15.35778
6/25/2017,35.23944,0.349781,87.37218,2.057173,33.45649,1.996232,83.81346,5.990988,41.67006,5.933693,91.71341,13.40765,40.63934,13.48528,85.33994,23.18668,36.37704,21.84437,90.55524,40.13412,93.89812,94.93958,95.36249,99.99338,211.1451,NA,23.0381,4.429606,4598.08,125.3834,105.6958,459.2611,65.24364,47.64862,370.6583,40.36613,53.91569,42.14341,51.07407,44.9738,15.47839
6/26/2017,35.13401,0.3467,86.72591,2.061546,33.30189,1.992023,83.12437,5.99215,41.66513,5.934696,91.2896,13.41701,40.89175,13.52229,85.11105,23.18891,36.34653,21.84163,90.11776,40.11159,94.10412,95.08962,95.39134,100.0146,247.0237,NA,23.01495,4.430238,4567.78,119.7294,105.6979,459.3176,57.97969,47.5869,371.3849,40.46436,53.42402,41.45923,50.39785,44.64668,15.18581
6/27/2017,35.42572,0.335235,86.94841,2.032687,32.82829,1.962609,82.67875,5.925768,41.27354,5.865816,90.60467,13.25524,40.52573,13.5438,84.92239,22.98902,35.96444,21.6658,90.10246,40.01992,93.14981,96.8252,94.34285,99.99559,265.7722,NA,23.07253,4.431328,4569.347,111.4546,105.701,455.8147,47.69434,47.55569,368.783,40.03649,54.12012,41.4052,50.07894,44.8859,15.30321
6/28/2017,35.98082,0.335405,87.62742,2.031119,33.53999,1.963506,83.63561,5.930686,41.63448,5.872598,91.54076,13.32394,40.96894,13.27446,85.45645,23.08253,36.54219,21.73903,90.73494,40.0127,93.01584,95.26198,95.25027,99.99224,232.3606,NA,23.01714,4.432556,4587.406,110.5963,105.692,455.9658,46.23557,47.55826,369.0036,40.70747,54.08743,42.00113,50.57182,44.74898,15.48428
6/29/2017,36.4784,0.335427,88.15095,2.036335,33.7702,1.967959,83.9948,5.954233,41.97995,5.896444,92.04735,13.40124,41.29193,13.30657,85.68334,23.19112,36.762,21.83691,90.92812,40.12502,93.09626,95.12905,95.70892,99.99073,136.9391,NA,23.07423,4.433242,4583.996,110.4158,105.6948,455.305,45.46172,47.55202,368.3098,40.91471,54.38074,42.01485,50.75542,44.76863,15.27307
6/30/2017,37.2813,0.371172,89.07999,2.079664,34.23623,2.050967,84.29137,6.108731,42.17289,6.044879,91.55126,13.59379,42.00008,13.60908,86.0872,23.50423,36.52808,22.12003,90.96627,40.79442,94.13937,101.6308,98.09126,100.0021,249.8578,NA,23.00488,4.425292,4579.404,122.8469,105.6923,446.0074,57.58627,47.57537,357.871,40.91116,54.84376,42.11848,49.55119,45.17604,16.06227
7/1/2017,36.69581,0.400057,91.10323,2.203119,36.34763,2.128143,88.2471,6.23941,43.75602,6.171838,94.7027,13.79712,43.04107,13.70932,88.34927,23.84702,37.03175,22.34445,93.01466,41.13347,98.99058,98.99058,105.82,99.97724,537.7934,30.34667,23.04223,4.427171,4723.572,126.6125,105.6968,442.893,58.23862,47.56141,354.2614,41.63725,54.7556,44.49107,51.66163,46.71201,16.85288
7/2/2017,40.56468,0.428325,94.67942,2.189133,37.98128,2.156538,89.80695,6.275033,44.9152,6.206046,95.71454,13.79587,43.36727,13.68131,88.57825,23.80883,36.73178,22.2815,92.92684,41.04338,100.4877,105.2969,107.3683,99.99492,579.1942,30.22998,23.08397,4.428883,4739.5,127.4588,105.6948,443.9621,58.04423,47.5775,355.1415,41.68218,56.69814,44.89175,52.34727,46.89606,17.33505
7/3/2017,39.29041,0.433083,94.19932,2.211683,37.7882,2.178896,90.04438,6.320308,45.2306,6.252162,96.36398,13.8622,43.15863,13.70578,88.80216,23.94271,36.9832,22.42595,93.64025,41.38004,99.29603,104.8514,106.1434,100.0239,485.4004,30.31381,23.07505,4.424367,4761.205,132.6647,105.698,445.1441,65.16821,47.60762,355.1157,42.02187,56.41112,44.81378,53.20535,46.78028,17.14597
7/4/2017,41.05097,0.450292,95.8799,2.249275,38.2925,2.212358,91.26253,6.458092,46.03133,6.383717,97.58682,14.1981,44.14602,14.05644,89.7494,24.41665,37.8275,22.78287,94.07632,41.45631,105.0672,110.6517,112.1653,99.96985,331.728,30.18262,23.02859,4.414458,4782.422,145.2812,105.6966,449.5058,78.14323,47.79485,357.8619,42.9086,57.58741,45.2312,53.4408,46.8408,17.90556
7/5/2017,36.54463,0.430646,90.39327,2.237483,35.07897,2.188575,87.11798,6.428525,43.36893,6.356421,94.25547,14.18681,43.40501,14.30785,88.10131,24.32895,37.2181,22.7834,92.11676,41.20965,103.1275,110.1327,107.0158,62.19305,371.5443,29.8065,23.27733,4.416921,4690.425,142.5039,105.6957,451.2121,77.63574,47.79269,359.5148,42.12048,55.3143,43.74904,50.85046,45.98083,17.41746
7/6/2017,40.64117,0.489433,95.18942,2.385188,37.97382,2.299913,92.46687,6.672583,45.69225,6.593367,98.62817,14.63647,45.07996,14.48765,90.96233,25.0182,38.59277,23.32842,97.57682,41.82437,110.9015,116.1816,115.1774,88.92265,203.6237,30.46743,23.3731,4.413638,4854.321,146.7567,105.6958,449.8531,75.82449,47.83393,358.7303,43.68467,57.2156,46.77462,53.54822,47.27765,19.02778
7/7/2017,43.19375,0.50085,92.83436,2.441458,40.2644,2.337125,95.79107,6.737654,47.23704,6.656487,101.0325,14.73165,45.88228,14.69047,91.69935,25.18678,38.85236,23.4599,95.89285,42.08453,114.2668,116.9828,117.4704,53.86094,166.4295,30.57874,23.33703,4.410292,4920.83,148.7199,105.6955,450.0293,75.33553,47.91933,359.5391,44.29167,52.56997,48.55403,55.15027,47.40768,18.89436
7/8/2017,39.60488,0.499942,89.88843,2.460304,37.92802,2.344754,93.82419,6.805729,46.57643,6.722458,100.4292,14.8958,46.02879,14.81659,91.74483,25.42442,38.98762,23.6562,95.06956,42.0446,114.6352,119.6406,119.6416,7.343529,143.4441,30.6031,23.38002,4.415683,4913.95,150.4188,105.6962,450.125,76.20024,48.04771,360.1598,44.42577,51.96041,47.24776,54.40039,47.31905,18.84459
7/9/2017,39.96458,0.500013,90.21775,2.453575,37.62657,2.334075,93.48468,6.799304,46.67999,6.714,100.385,14.88365,46.15681,14.85227,91.76452,25.41312,39.02369,23.61,95.01535,41.92128,115.5688,121.0255,121.5405,9.686812,75.447,30.46058,23.41925,4.423117,4914.43,150.8127,105.695,449.6308,75.49834,48.2163,360.1165,44.56632,52.59118,46.80469,54.22815,47.1982,19.02734
7/10/2017,40.1922,0.4992,89.59677,2.478983,37.41872,2.320683,92.59577,6.719267,46.18983,6.64005,99.53713,14.67878,45.35108,14.79878,90.92927,25.11185,38.39802,23.40262,94.3492,41.77583,111.9094,115.8981,117.1563,29.4591,387.1292,30.20448,23.41598,4.42165,4888.772,149.1471,105.697,450.3411,77.4814,48.15278,360.4934,43.8565,52.17805,46.40593,54.18605,47.07277,18.25382
7/11/2017,37.23411,0.474022,82.18748,2.382161,36.03003,2.263148,86.64544,6.420987,43.89887,6.359352,93.6373,13.91028,42.36131,14.57375,85.98133,23.88705,35.67171,22.47961,89.60545,41.06813,98.71553,100.7687,100.1031,99.84368,417.177,29.32888,23.43048,4.427017,4669.618,143.3547,105.695,451.4585,84.51103,47.76162,359.4354,40.62295,46.15745,42.74657,51.27599,45.35838,15.58281
7/12/2017,36.13944,0.445821,81.91919,2.318637,35.65142,2.221592,85.57599,6.360663,42.79245,6.300612,92.27443,13.87908,42.09888,14.31325,85.2984,23.83028,35.89337,22.45816,89.10495,40.97079,96.63822,99.93104,97.84751,100.0092,296.7107,29.47239,23.42438,4.429271,4615.545,143.7196,105.6981,454.5179,87.08515,47.6968,362.2313,40.76652,46.26777,42.78355,50.17555,44.53188,15.22475
7/28/2017,33.0389,0.35155,93.36662,2.06065,35.48295,1.9879,91.51493,5.73,43.72687,5.671975,93.6629,12.43068,39.1737,13.09538,88.9509,21.68275,32.586,20.48682,90.27355,39.54613,91.78445,93.69145,88.5558,398.9327,1101.523,29.90187,23.17553,4.4418,4599.477,113.2799,106.1948,460.057,0,47.5432,325.9446,37.94335,57.88367,47.78805,54.4892,51.00755,13.60806
7/29/2017,34.41877,0.359073,88.97384,2.116618,37.05784,2.034523,92.67848,5.913227,44.71704,5.851936,95.01851,12.92309,41.83186,12.72209,91.58661,22.38934,33.7158,21.084,92.02593,40.27466,99.51845,98.36409,95.56205,256.2173,1156.683,29.94414,23.23912,4.427395,4728.925,132.7314,105.6905,458.0553,0,47.64838,329.6389,39.39534,51.916,47.96144,53.18665,52.19128,14.5762
7/30/2017,34.70586,0.374427,87.04724,2.133827,37.53924,2.054982,92.78008,5.941005,44.49772,5.883932,95.0851,13.02832,41.97925,12.96383,91.38457,22.45298,33.49612,21.13257,91.22148,40.03352,98.87205,94.12311,96.05698,248.4472,1190.281,29.98393,23.27828,4.436877,4746.518,137.2879,105.6891,459.3152,0,47.69133,330.378,39.2182,49.508,48.28236,53.10585,52.16636,14.01642
7/31/2017,34.44417,0.377375,86.12845,2.14845,37.47264,2.064321,92.50774,5.9501,44.61793,5.890658,94.69879,12.96977,41.85422,13.16852,87.33394,22.44631,33.56601,21.12069,91.25115,40.00201,99.58162,96.67226,96.17255,191.7095,1264.177,29.84078,23.25182,4.427625,4737.384,139.1321,105.6952,463.9401,50.65511,47.42166,355.1435,39.39222,48.65582,47.88981,52.84457,47.94172,14.94388
8/1/2017,35.36034,0.400488,87.20878,2.228054,37.54571,2.142667,92.66338,6.144037,44.90768,6.082013,95.08755,13.36333,42.34188,13.16535,85.79669,22.95662,33.65846,21.55207,90.33801,40.1406,97.37111,100.3304,101.2721,149.9677,1104.813,29.4283,23.25004,4.428129,4727.037,143.5483,105.7005,463.3321,85.50699,47.3861,369.1198,39.92091,49.66307,47.7557,52.74567,45.87578,14.73388
8/2/2017,36.21159,0.430396,88.1911,2.294575,38.27652,2.204842,93.44854,6.268996,45.56369,6.204408,95.7918,13.5593,42.95739,13.34659,86.11073,23.19438,34.13755,21.74359,90.37405,40.15456,99.1365,102.8877,104.0855,149.9988,1177.204,29.57748,23.35198,4.419196,4728.061,144.7985,105.7011,462.1524,85.07642,47.58457,368.4426,40.67225,49.91458,47.88485,52.83441,45.43847,15.23365
8/3/2017,36.66647,0.451179,88.80053,2.347004,38.73,2.248333,94.18856,6.394279,46.08634,6.323492,96.53407,13.82455,43.72399,13.59237,86.6464,23.59046,34.65275,22.0396,90.70828,40.47243,104.5794,108.2633,109.9125,137.1935,1221.247,29.27965,22.11415,4.022375,4733.694,146.4473,105.7006,459.9704,82.94658,47.63552,366.5698,41.56925,50.07053,48.10222,52.81008,45.07715,17.35935
8/4/2017,39.37389,0.481542,88.80159,2.431521,39.96984,2.323971,94.57214,6.642121,48.23985,6.559217,98.46693,14.34277,46.0964,14.21116,90.5677,24.26995,36.28584,22.54513,93.86777,40.58993,114.5224,117.4743,118.5243,105.176,999.2362,29.56108,21.85763,3.942867,4812.057,145.746,105.7007,459.5719,74.69623,47.58039,366.0231,44.16334,48.83175,46.3323,52.37053,46.40437,18.93897
8/5/2017,39.54024,0.492167,88.17312,2.463738,40.6483,2.350425,94.71687,6.703425,48.50148,6.617879,98.48696,14.47177,46.39852,14.446,91.3262,24.44423,36.6727,22.67648,94.67501,40.67098,116.7098,119.2311,120.9109,105.2266,812.6793,30.0386,22.96459,4.31395,4819.217,146.712,105.7005,457.8222,74.51392,47.58692,364.6289,44.29305,47.52482,46.21539,52.08844,47.03315,18.88196
8/6/2017,39.02272,0.4891,87.53689,2.459833,40.76591,2.344571,94.63217,6.671108,48.46935,6.586954,98.41755,14.38187,46.17782,14.40157,91.12463,24.2816,36.36653,22.53882,94.34562,40.48165,114.7368,117.5366,119.7917,114.3299,1046.505,30.12141,23.24283,4.421175,4820.93,147.109,105.7001,456.6753,75.89341,47.58235,363.5559,44.17403,46.77098,46.16282,52.23973,46.9506,19.02474
8/7/2017,35.88753,0.389013,85.10093,2.200838,37.91686,2.112633,88.51044,6.117983,45.0213,6.054575,92.97036,13.3727,43.16685,14.3888,87.94518,22.95971,34.96139,21.5811,93.15911,40.20043,97.10668,100.0165,99.83017,116.1728,1086.209,29.97136,23.31713,4.427779,4663.753,139.7046,105.6994,456.2033,80.18384,47.66787,363.6577,41.66781,47.18407,43.48913,49.80351,46.27736,15.83067
8/8/2017,34.33158,0.389417,85.92445,2.214279,36.24356,2.127104,87.37743,6.233333,43.99719,6.16475,92.2191,13.7086,43.45045,14.30525,87.8089,23.43338,35.70544,21.98585,93.02547,40.44582,101.4635,106.2969,103.4875,120.0025,703.6115,29.98776,23.32921,4.41985,4646.884,141.3709,105.6996,456.2888,79.50017,47.65616,363.4658,42.07487,49.68089,43.38024,48.76865,45.73403,16.62792
8/9/2017,36.20707,0.441525,89.392,2.344908,37.00913,2.244421,90.31362,6.595808,45.55406,6.511596,95.01364,14.44166,45.3896,14.30348,89.57295,24.45351,36.78502,22.7402,93.47849,40.70461,115.6171,119.9952,117.844,117.9548,1024.246,29.99285,23.24415,4.427025,4717.978,147.3393,105.7,453.7647,77.01843,47.61717,360.6272,43.75917,52.38287,44.75956,49.62404,45.81378,18.86719
8/10/2017,32.32345,0.401292,84.48365,2.310731,35.5879,2.1661,87.05885,6.327508,43.06404,6.257362,91.75289,13.9013,42.93968,14.40784,87.4846,23.83492,35.58569,22.08208,92.56586,40.18881,106.2048,109.2006,108.8513,119.0307,1176.499,29.89884,23.14418,4.436231,4656.865,141.1087,105.699,457.8142,77.25188,47.58558,364.6795,41.83897,48.89575,43.99482,48.81321,45.64563,17.33003
8/11/2017,35.32765,0.445763,88.7863,2.3601,36.71537,2.267925,90.33935,6.636758,45.29519,6.555162,95.43947,14.51129,45.10075,14.43532,89.94717,24.71505,37.93091,22.84091,95.00454,40.8558,114.5,118.5101,119.7407,119.9269,792.7209,30.27053,23.12678,4.43795,4740.059,151.8136,105.7028,451.517,81.86972,47.63807,359.4061,44.1191,52.07093,45.04416,50.33872,45.82806,19.12503
8/12/2017,35.35513,0.445275,87.17049,2.336404,35.87297,2.22925,87.19654,6.430937,43.51384,6.36365,92.33825,13.98012,43.21149,14.41303,87.52594,23.84699,36.09707,22.20549,92.6615,40.13695,104.3194,106.3999,106.4371,120.0504,1139.493,29.87864,23.1359,4.4351,4640.428,147.7475,105.7,454.4765,86.69787,47.66115,361.6605,41.74365,51.29752,43.6827,49.12676,45.78228,16.83945
8/13/2017,34.72858,0.4204,87.0532,2.271146,35.92655,2.190046,87.76595,6.401517,43.66415,6.330871,92.85935,14.00571,43.71731,14.365,88.32493,23.9761,36.63774,22.2829,93.82022,40.50239,105.8426,109.0773,107.5047,85.4926,723.5046,29.89554,23.05615,4.435767,4663.511,146.9048,105.6997,453.8475,83.70934,47.65169,360.963,42.261,51.12666,44.1018,49.14204,46.06394,17.29073
8/14/2017,35.1368,0.452,88.9749,2.359446,37.2327,2.280092,90.92843,6.666225,45.53435,6.582742,95.81573,14.52688,45.42255,14.37595,89.98211,24.70373,37.15227,22.74817,93.86816,40.41179,117.1415,120.0566,120.0087,77.33585,932.7418,29.93052,23.05205,4.434983,4734.009,151.4185,105.6991,451.0131,80.74065,47.60886,358.7776,43.73574,51.7422,45.39407,50.39319,46.24638,18.99353
8/15/2017,33.71207,0.4117,85.70076,2.380733,35.78728,2.170079,86.91771,6.306312,43.67871,6.24275,92.58556,13.76585,43.3659,14.52371,87.88116,23.6359,35.65006,21.92589,92.90687,40.06293,103.0013,102.3574,103.8959,120.0254,1137.498,30.04507,23.03242,4.430942,4630.942,145.0334,105.6992,451.7484,85.39817,47.66576,358.6837,41.94328,49.91348,43.239,49.21966,45.93787,16.66758
8/16/2017,33.18753,0.380083,84.95589,2.235533,35.39161,2.102304,85.99002,6.142096,43.18029,6.082129,91.64383,13.4689,42.91149,14.40999,87.66371,23.2727,35.04518,21.59191,92.85167,40.00999,96.48768,98.5155,99.14478,120.0057,1019.323,29.91972,23.0397,4.431867,4618.322,141.8277,105.6983,451.3817,84.38668,47.65379,358.1031,41.53381,49.56428,42.80973,48.73233,46.1299,15.95846
8/23/2017,36.3865,0.468219,84.00181,2.366837,37.21735,2.306056,93.09489,6.705806,48.86512,6.619225,99.60041,14.49811,47.99794,13.80286,89.87528,24.36806,38.76237,22.73299,94.97347,40.28314,115.3997,120.0212,119.9601,19.06973,418.514,30.3778,23.12516,4.435613,4756.952,147.0939,105.6882,450.2556,0,47.51381,345.8528,45.40609,46.78446,44.22977,51.60247,44.46919,18.73656
8/24/2017,35.77876,0.474496,83.6692,2.386354,37.26619,2.326312,91.38527,6.758521,48.76836,6.672146,99.7853,14.57148,48.19512,13.99601,90.19315,24.4967,39.01097,22.87108,95.37518,40.55726,115.3427,120.2028,119.7972,31.92507,662.5677,30.55545,23.03857,4.425329,4754.472,147.4145,105.7023,449.9364,57.42857,47.62447,353.0466,45.90868,46.40301,42.61692,51.59017,44.28447,18.48981
8/25/2017,34.34442,0.482271,83.65263,2.349054,36.63352,2.348021,90.36729,6.787054,47.29906,6.702658,99.52233,14.6172,46.77966,13.93268,89.69662,24.60777,37.95426,22.96624,95.42618,40.78506,114.0137,120.27,121.0336,71.01887,360.1721,29.8362,23.05914,4.427988,4832.875,147.7129,105.7055,451.4164,75.02289,47.59417,358.9085,44.86432,47.0191,43.06823,52.74267,44.8323,18.82128
8/26/2017,34.8833,0.484892,84.55113,2.355029,37.46699,2.355708,91.45074,6.80285,47.95503,6.716421,100.3001,14.61657,47.37849,14.03108,90.29609,24.58919,37.76186,22.93427,95.41185,40.7292,114.6365,120.6086,122.1366,20.48017,741.0344,30.11862,23.04902,4.425021,4853.306,148.3699,105.7134,451.0378,74.93237,47.59497,358.739,44.63275,47.08414,43.49571,52.92165,45.66334,18.77863
